"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Suriname","SUR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52000000","44000000","38000000","36000000","45000000","42000000","26000000","17000000","18000000","52000000","96000000","109000000","73000000","83000000","70000000","69000000","69000000","79000000","92000000","103000000","99000000","74000000","61000000","73000000","64000000","19000000","","",
"Slovak Republic","SVK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","630000000","681000000","555000000","493000000","465000000","441000000","649000000","742000000","876000000","931000000","1282000000","1655000000","2352000000","3096000000","2541000000","2334000000","2515000000","2365000000","2702000000","2642000000","2480000000","2812000000","3024000000","3318000000","3350000000","1303000000","","",
"Slovenia","SVN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1128000000","1280000000","1225000000","1135000000","1011000000","1016000000","1059000000","1152000000","1427000000","1725000000","1894000000","2075000000","2464000000","2955000000","2817000000","2808000000","3048000000","2793000000","2966000000","3052000000","2594000000","2717899902.34375","3055100097.65625","3377500000","3353100097.65625","1418000000","","",
"Sweden","SWE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390000000","4534000000","4025000000","4997000000","4943000000","4825000000","5200000000","5671000000","6548000000","7686000000","7628000000","9714000000","11889000000","11732000000","9769000000","10674000000","","","","","","","","","","","","",
"Eswatini","SWZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54000000","42000000","44000000","51000000","15000000","24000000","23000000","45000000","70040000.9155273","75099998.4741211","77300003.0517578","75099998.4741211","32200000.7629395","26299999.2370605","40099998.4741211","51400001.5258789","10100000.3814697","29100000.3814697","4199999.80926514","15600000.3814697","14199999.8092651","13199999.8092651","13199999.8092651","16399999.6185303","14300000.1907349","7300000.19073486","","",
"Sint Maarten (Dutch part)","SXM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665000000","667000000","619000000","681000000","729000000","854000000","871000000","922000000","913000000","871000000","646000000","468000000","708000000","243000000","","",
"Seychelles","SYC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224000000","182000000","195000000","191000000","202000000","225000000","221000000","247000000","258000000","256000000","269000000","323000000","396000000","408000000","349000000","352000000","380000000","429000000","484000000","481000000","483000000","505000000","585000000","611000000","618000000","228000000","","",
"Syrian Arab Republic","SYR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877000000","1883000000","2035000000","2113000000","2972000000","3176000000","3781000000","6308000000","1816000000","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000000","99000000","113000000","157000000","238000000","285000000","311000000","292000000","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43000000","22000000","22000000","15000000","15000000","14000000","23000000","25000000","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56602197910.7157","60846508473.1524","76077119597.2498","91696030176.0437","78249661827.4009","78234405210.6161","92930188768.5848","97291038399.5646","109574343991.435","108623246494.865","91594085452.2979","85964198034.1434","101716945309.785","115984030644.059","121077049953.365","","","",
"Togo","TGO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15000000","10000000","11000000","14000000","16000000","26000000","25000000","27000000","23000000","38000000","44000000","73000000","105000000","209000000","206000000","233000000","233000000","212000000","223000000","245000000","269000000","264000000","","","",
"Thailand","THA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9257000000","10367000000","9052000000","7954000000","9416000000","9935000000","9378000000","10388000000","10456000000","13054000000","12103000000","16624000000","20625000000","22510000000","19811000000","23796000000","30924000000","34565000000","41765000000","38451000000","44851000000","48459000000","57057000000","61383000000","64371000000","15360000000","","",
"Tajikistan","TJK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","6199999.80926514","9600000.38146973","9100000.38146973","11199999.8092651","16500000","23700000.7629395","19500000","141500000","184100006.103516","286600006.103516","233300003.051758","220199996.948242","146000000","149600006.103516","171600006.103516","170899993.896484","179100006.103516","102400001.525879","","",
"Turkmenistan","TKM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","46000000","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20296520504.8163","22417096702.3136","24091557987.6922","25426971720.2812","25857520346.4108","28136680703.1678","27530214580.7299","26649066561.9282","29524858028.8778","34101255368.2893","38623453342.1393","42654605076.0314","47856660146.5368","52108354074.231","48009206772.6345","50557168255.9194","55251720176.167","59874589651.6464","63862361843.808","70022743700.5582","72190861860.5199","76695528986.0043","81435539842.3973","85166901575.9189","86710962273.7145","","","",
"Timor-Leste","TLS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20300000","26000000","14000000","16000000","24000000","18000000","21000000","29000000","35000000","51000000","58000000","73000000","78000000","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12656245000.3917","14313359251.8894","15223360393.9307","15277811536.2519","16987825615.4748","17623088942.5561","18751670311.1805","20322226453.4507","22038954487.557","25654681704.8562","27998007295.3783","31208226350.3191","37556175310.6777","42582021032.5772","43141340720.3739","50339801577.1245","39460727242.2865","42401636570.1985","38441546950.4903","42344851255.6805","38719457235.1112","35252808777.8044","43252384809.6557","49728453994.3907","55056396011.2723","","","",
"Tonga","TON","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13100000.3814697","15000000","","15199999.8092651","18000000","18399999.6185303","17299999.2370605","32500000","40000000","47000000","38299999.2370605","46400001.5258789","52700000.7629395","48500000","48099998.4741211","57099998.4741211","47700000.7629395","","",
"South Asia (IDA & IBRD)","TSA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947962036.84675","7728682915.86762","8343158545.42601","8820855796.89405","9174543919.01689","8236189717.38054","8823939169.11877","9778100648.78814","13873282499.9012","16114153054.4845","18290611481.1241","20483792702.915","24226010745.3564","24528071972.2071","22718361774.7768","25446513188.8093","28090887999.972","30407598946.5431","30395296704.6955","31525801556.3954","28744759940.0939","29035443371.1273","33098286015.6402","35520914706.5393","34919262972.8354","","","",
"Trinidad and Tobago","TTO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232000000","262000000","344000000","356000000","365000000","371000000","361000000","402000000","437000000","568000000","593000000","517000000","621000000","557000000","548000000","630000000","650000000","852000000","856000000","875000000","809000000","708000000","717000000","541000000","481000000","151000000","","",
"Tunisia","TUN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1838000000","1895000000","1858000000","1980000000","2118000000","1977000000","2061000000","1831000000","1935000000","2432000000","2800000000","2999000000","3373000000","3909000000","3524000000","3477000000","2529000000","2931000000","2863000000","3042000000","1869000000","1706000000","1782000000","2320000000","2683000000","1007000000","","",
"Turkiye","TUR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20760000000","19137000000","21662000000","26446000000","26331000000","26318000000","30302000000","31566000000","37984000000","40028000000","35648000000","26505000000","31993000000","36791000000","41415000000","13771000000","","",
"Tuvalu","TUV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200000","1200000","1500000","1900000","1500000","2400000","2400000","2700000","2400000","","","","","","","","","",
"Tanzania","TZA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343000000","404000000","467000000","381000000","626000000","639000000","654000000","762000000","835000000","986000000","1215000000","1293000000","1192000000","1279000000","1383000000","1754000000","1939000000","2047000000","1924000000","2149000000","2265000000","2465000000","2624500000","","","",
"Uganda","UGA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187000000","194000000","185000000","268000000","382000000","347000000","402000000","536000000","683000000","802000000","977000000","1157000000","960000000","984000000","1049000000","1118000000","954000000","1522000000","1400000000","518000000","","",
"Ukraine","UKR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448000000","477000000","539000000","503000000","563000000","759000000","1001000000","1204000000","2931000000","3542000000","4018000000","5320000000","6722000000","4349000000","4696000000","5406000000","5988000000","5931000000","2264000000","1662000000","1723000000","2019000000","2269000000","2595000000","687000000","","",
"Upper middle income","UMC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","725000000","890000000","862000000","","","827000000","700000000","409000000","419000000","591000000","699000000","711000000","928000000","1195000000","1460000000","1669000000","2401000000","2666000000","2481000000","2341000000","2349000000","2396000000","2924000000","2708000000","2335000000","1085000000","","",
"United States","USA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93743000000","102196000000","107047000000","105095000000","109188000000","118316000000","105454000000","97415000000","94814000000","107210000000","116682000000","121030000000","134800000000","149094000000","137111000000","161821000000","178935000000","195113000000","213105000000","222746000000","230574000000","228549000000","233758000000","241984000000","239447000000","84205000000","","",
"Uzbekistan","UZB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15000000","198000000","167000000","102000000","63000000","72000000","68000000","48000000","57000000","","","","","","","","","","660000000","688000000","579000000","835000000","1314000000","1679000000","395000000","","",
"St. Vincent and the Grenadines","VCT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178500000","211100006.103516","221300003.051758","215399993.896484","231000000","255000000","85000000","","",
"Venezuela, RB","VEN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","995000000","1026000000","623000000","769000000","643000000","469000000","677000000","484000000","378000000","554000000","722000000","843000000","972000000","1097000000","1053000000","885000000","806000000","904000000","926000000","900000000","654000000","546000000","","","","","","",
"British Virgin Islands","VGB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211000000","227000000","220000000","255000000","339000000","345000000","401000000","345000000","342000000","393000000","412000000","438000000","451000000","446000000","374000000","389000000","388000000","398000000","421000000","459000000","484000000","","","","","","","",
"Virgin Islands (U.S.)","VIR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822000000","781000000","894000000","941000000","955000000","1206000000","1234000000","1195000000","1257000000","1356000000","1432000000","1468000000","1513000000","1157000000","1021000000","1223000000","1122000000","1210000000","1168000000","1319000000","1324000000","1343000000","1202000000","993000000","1031000000","686000000","","",
"Viet Nam","VNM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400000000","1700000000","2300000000","2850000000","3750000000","3930000000","3050000000","4450000000","5710000000","6850000000","7250000000","7410000000","7350000000","8500000000","8890000000","10080000000","11830000000","3232000000","","",
"Vanuatu","VUT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72000000","59000000","69000000","58000000","72000000","83000000","93000000","104000000","109000000","142000000","188000000","214000000","242000000","249000000","268000000","314000000","284000000","254000000","275000000","289000000","325000000","295000000","67000000","","",
"World","WLD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522216016390.658","555404725193.484","560356449156.787","565195602239.067","583237468517.247","596264818678.01","578659604540.274","595908753484.191","646313998612.591","767670139801.407","829031044550.556","896936799785.34","1040252065963.59","1153392933037.4","1052491143559.51","1166383975988.92","1307820554832.45","1375444457151.16","1481874622805.72","1563278460419.11","1516754650633.11","1541142563377.13","1681211087096.03","1829956003842.39","1863068555520.54","","","",
"Samoa","WSM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35699440.0024414","40398021.697998","38511844.6350098","39600471.496582","42500000","","","","","70000000","73800003.0517578","88400001.5258789","102400001.525879","111599998.474121","115199996.948242","123699996.948242","134899993.896484","148199996.948242","137199996.948242","147699996.948242","142399993.896484","148699996.948242","167000000","192300003.051758","206100006.103516","23059999.4659424","","",
"Kosovo","XKX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1291000000","910000000","1005000000","1097000000","1199000000","116000000","116000000","","","","","","",
"South Africa","ZAF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2654000000","3137000000","3422000000","3419000000","3407000000","3338000000","3256000000","3695000000","6674000000","7571000000","8629000000","9211000000","10226000000","9178000000","8684000000","10309000000","10706000000","11202000000","10468000000","10484000000","9140000000","8807000000","9706000000","9789000000","9064000000","2716000000","","",
"Zambia","ZMB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145000000","232000000","205000000","158000000","202000000","125000000","81000000","76000000","61000000","194000000","99000000","338000000","365000000","294000000","129000000","135000000","164000000","174000000","183000000","186000000","191000000","194000000","158000000","191000000","285000000","66000000","","",
